file_path,qualified_name,kind,start_line,end_line,line_range,intended_function,suggestion,notes,executed_lines,total_lines,coverage_ratio,is_async,is_dunder,decorators,code_snippet
tests/infrastructure/test_preflight.py,TestPythonEnvironment,class,276,327,276-327,testing function,investigate,file-not-in-coverage-json,0,52,0.00%,False,False,,"class TestPythonEnvironment:
    """"""Verify Python environment has required packages.""""""

    @pytest.mark.parametrize(""package"", [
        ""weaviate"",
        ""neo4j"",
        ""fastapi"",
        ""langchain"",
        ""pydantic"",
    ])
    def test_required_package_installed(self, package: str):
        """"""Test that required Python packages are installed.

        Note: This test is designed to run inside the container where
        all dependencies are installed. When running locally (host),
        the test will be skipped since dependencies are container-only.
        """"""
        try:
            __import__(package)
            print(f""\n✓ {package}: installed"")
        except ImportError:
            # Check if we're running inside a container
            # Container environments usually have /.dockerenv or container env vars
            is_container = (
                os.path.exists(""/.dockerenv"") or
                os.path.exists(""/run/.containerenv"") or
                os.getenv... [truncated]"
tests/infrastructure/test_preflight.py,TestPythonEnvironment.test_required_package_installed,method,286,316,286-316,testing function,investigate,file-not-in-coverage-json,0,31,0.00%,False,False,pytest.mark.parametrize,"def test_required_package_installed(self, package: str):
        """"""Test that required Python packages are installed.

        Note: This test is designed to run inside the container where
        all dependencies are installed. When running locally (host),
        the test will be skipped since dependencies are container-only.
        """"""
        try:
            __import__(package)
            print(f""\n✓ {package}: installed"")
        except ImportError:
            # Check if we're running inside a container
            # Container environments usually have /.dockerenv or container env vars
            is_container = (
                os.path.exists(""/.dockerenv"") or
                os.path.exists(""/run/.containerenv"") or
                os.getenv(""container"") is not None
            )

            if is_container:
                # Inside container - this is a real failure
                pytest.fail(
                    f""Required Python package '{package}' not installed. ""
     ... [truncated]"
tests/infrastructure/test_preflight.py,TestPythonEnvironment.test_python_version_sufficient,method,318,327,318-327,testing function,investigate,file-not-in-coverage-json,0,10,0.00%,False,False,,"def test_python_version_sufficient(self):
        """"""Test that Python version is 3.9 or higher.""""""
        import sys
        version = sys.version_info

        assert version >= (3, 9), (
            f""Python 3.9+ required, found {version.major}.{version.minor}""
        )

        print(f""\n✓ Python version: {version.major}.{version.minor}.{version.micro}"")"
tests/infrastructure/test_preflight.py,TestDirectoryStructure,class,334,385,334-385,testing function,investigate,file-not-in-coverage-json,0,52,0.00%,False,False,,"class TestDirectoryStructure:
    """"""Verify required directories exist.""""""

    def test_src_directory_exists(self):
        """"""Test that src/ directory exists.""""""
        src_dir = PROJECT_ROOT / ""src""
        assert src_dir.exists() and src_dir.is_dir(), (
            ""src/ directory not found""
        )
        print(f""\n✓ src/ directory exists"")

    def test_data_directory_accessible(self):
        """"""Test that data/ directory exists or can be created.""""""
        data_dir = PROJECT_ROOT / ""data""

        if not data_dir.exists():
            # Try to create it
            try:
                data_dir.mkdir(parents=True, exist_ok=True)
                print(f""\n✓ Created data/ directory"")
            except Exception as e:
                pytest.fail(f""Cannot create data/ directory: {e}"")
        else:
            print(f""\n✓ data/ directory exists"")

    def test_volumes_directory_accessible(self):
        """"""Test that .volumes/ directory exists or can be created.""""""
        volu... [truncated]"
tests/infrastructure/test_preflight.py,TestDirectoryStructure.test_src_directory_exists,method,337,343,337-343,testing function,investigate,file-not-in-coverage-json,0,7,0.00%,False,False,,"def test_src_directory_exists(self):
        """"""Test that src/ directory exists.""""""
        src_dir = PROJECT_ROOT / ""src""
        assert src_dir.exists() and src_dir.is_dir(), (
            ""src/ directory not found""
        )
        print(f""\n✓ src/ directory exists"")"
tests/infrastructure/test_preflight.py,TestDirectoryStructure.test_data_directory_accessible,method,345,357,345-357,testing function,investigate,file-not-in-coverage-json,0,13,0.00%,False,False,,"def test_data_directory_accessible(self):
        """"""Test that data/ directory exists or can be created.""""""
        data_dir = PROJECT_ROOT / ""data""

        if not data_dir.exists():
            # Try to create it
            try:
                data_dir.mkdir(parents=True, exist_ok=True)
                print(f""\n✓ Created data/ directory"")
            except Exception as e:
                pytest.fail(f""Cannot create data/ directory: {e}"")
        else:
            print(f""\n✓ data/ directory exists"")"
tests/infrastructure/test_preflight.py,TestDirectoryStructure.test_volumes_directory_accessible,method,359,370,359-370,testing function,investigate,file-not-in-coverage-json,0,12,0.00%,False,False,,"def test_volumes_directory_accessible(self):
        """"""Test that .volumes/ directory exists or can be created.""""""
        volumes_dir = PROJECT_ROOT / "".volumes""

        if not volumes_dir.exists():
            try:
                volumes_dir.mkdir(parents=True, exist_ok=True)
                print(f""\n✓ Created .volumes/ directory"")
            except Exception as e:
                pytest.fail(f""Cannot create .volumes/ directory: {e}"")
        else:
            print(f""\n✓ .volumes/ directory exists"")"
tests/infrastructure/test_preflight.py,TestDirectoryStructure.test_control_plane_db_ready,method,372,385,372-385,testing function,investigate,file-not-in-coverage-json,0,14,0.00%,False,False,,"def test_control_plane_db_ready(self):
        """"""Ensure the control plane SQLite file is reachable or can be created.""""""
        control_plane_db = PROJECT_ROOT / ""data"" / ""control_plane.db""

        if not control_plane_db.exists():
            assert control_plane_db.parent.exists(), (
                f""Control plane directory {control_plane_db.parent} should exist""
            )
            print(
                f""\n⚠ {control_plane_db} not found yet (it will be created on first run)""
            )
        else:
            assert control_plane_db.is_file(), f""{control_plane_db} must be a file""
            print(f""\n✓ Control plane SQLite ready at {control_plane_db}"")"
tests/infrastructure/test_preflight.py,TestPortAvailability,class,392,412,392-412,testing function,investigate,file-not-in-coverage-json,0,21,0.00%,False,False,,"class TestPortAvailability:
    """"""Check that required ports are not already in use.""""""

    # Ports that will be used by the system
    REQUIRED_PORTS = [
        (8080, ""Weaviate""),
        (7474, ""Neo4j HTTP""),
        (7687, ""Neo4j Bolt""),
        (8000, ""RAG API""),
        (5555, ""Open WebUI""),
    ]

    @pytest.mark.parametrize(""port,service"", REQUIRED_PORTS)
    def test_port_available(self, port: int, service: str):
        """"""Test that required port is not already in use.""""""
        if not check_port_available(port):
            print(f""\n⚠ Port {port} ({service}) is already in use"")
            print(f""  This may be OK if services are already running"")
            # Don't fail - just warn
        else:
            print(f""\n✓ Port {port} ({service}) is available"")"
tests/infrastructure/test_preflight.py,TestPortAvailability.test_port_available,method,405,412,405-412,testing function,investigate,file-not-in-coverage-json,0,8,0.00%,False,False,pytest.mark.parametrize,"def test_port_available(self, port: int, service: str):
        """"""Test that required port is not already in use.""""""
        if not check_port_available(port):
            print(f""\n⚠ Port {port} ({service}) is already in use"")
            print(f""  This may be OK if services are already running"")
            # Don't fail - just warn
        else:
            print(f""\n✓ Port {port} ({service}) is available"")"
tests/infrastructure/test_preflight.py,TestSystemResources,class,419,473,419-473,testing function,investigate,file-not-in-coverage-json,0,55,0.00%,False,False,,"class TestSystemResources:
    """"""Check that system has sufficient resources.""""""

    def test_disk_space_available(self):
        """"""Test that sufficient disk space is available.""""""
        statvfs = os.statvfs(PROJECT_ROOT)

        # Available space in GB
        available_gb = (statvfs.f_bavail * statvfs.f_frsize) / (1024 ** 3)

        # Require at least 5GB free
        min_required_gb = 5

        if available_gb < min_required_gb:
            print(f""\n⚠ Low disk space: {available_gb:.1f}GB available"")
            print(f""  Recommended: at least {min_required_gb}GB free"")
        else:
            print(f""\n✓ Disk space: {available_gb:.1f}GB available"")

        assert available_gb > 1, (
            f""Critically low disk space: {available_gb:.1f}GB. ""
            f""Need at least 1GB to start.""
        )

    def test_memory_available(self):
        """"""Test that sufficient memory is available.""""""
        try:
            with open('/proc/meminfo', 'r') as f:
                mem... [truncated]"
tests/infrastructure/test_preflight.py,TestSystemResources.test_disk_space_available,method,422,441,422-441,testing function,investigate,file-not-in-coverage-json,0,20,0.00%,False,False,,"def test_disk_space_available(self):
        """"""Test that sufficient disk space is available.""""""
        statvfs = os.statvfs(PROJECT_ROOT)

        # Available space in GB
        available_gb = (statvfs.f_bavail * statvfs.f_frsize) / (1024 ** 3)

        # Require at least 5GB free
        min_required_gb = 5

        if available_gb < min_required_gb:
            print(f""\n⚠ Low disk space: {available_gb:.1f}GB available"")
            print(f""  Recommended: at least {min_required_gb}GB free"")
        else:
            print(f""\n✓ Disk space: {available_gb:.1f}GB available"")

        assert available_gb > 1, (
            f""Critically low disk space: {available_gb:.1f}GB. ""
            f""Need at least 1GB to start.""
        )"
tests/infrastructure/test_preflight.py,TestSystemResources.test_memory_available,method,443,473,443-473,testing function,investigate,file-not-in-coverage-json,0,31,0.00%,False,False,,"def test_memory_available(self):
        """"""Test that sufficient memory is available.""""""
        try:
            with open('/proc/meminfo', 'r') as f:
                meminfo = f.read()

            # Parse MemAvailable
            for line in meminfo.split('\n'):
                if 'MemAvailable' in line:
                    available_kb = int(line.split()[1])
                    available_gb = available_kb / (1024 ** 2)

                    # Recommend at least 4GB available
                    min_recommended_gb = 4

                    if available_gb < min_recommended_gb:
                        print(f""\n⚠ Low memory: {available_gb:.1f}GB available"")
                        print(f""  Recommended: at least {min_recommended_gb}GB available"")
                    else:
                        print(f""\n✓ Memory: {available_gb:.1f}GB available"")

                    # Only fail if critically low (< 1GB)
                    assert available_gb > 1, (
                        f""Critical... [truncated]"
tests/infrastructure/test_preflight.py,print_preflight_summary,function,480,496,480-496,general purpose,investigate,file-not-in-coverage-json,0,17,0.00%,False,False,,"def print_preflight_summary():
    """"""Print a summary after all pre-flight checks pass.""""""
    print(""\n"" + ""="" * 68)
    print(""Pre-Flight Checks Summary"")
    print(""="" * 68)
    print()
    print(""✓ All pre-flight checks passed"")
    print()
    print(""System is ready to start:"")
    print(""  - Required commands installed"")
    print(""  - Configuration files valid"")
    print(""  - Python environment ready"")
    print(""  - Podman configured"")
    print(""  - Sufficient resources available"")
    print()
    print(""="" * 68)
    print()"
tests/infrastructure/test_preflight.py,pytest_configure,function,503,508,503-508,testing function,investigate,file-not-in-coverage-json,0,6,0.00%,False,False,,"def pytest_configure(config):
    """"""Register custom markers.""""""
    config.addinivalue_line(
        'markers',
        'preflight: marks tests as pre-flight checks (deselect with ""-m \'not preflight\'"")'
    )"
tests/infrastructure/test_preflight.py,pytest_sessionfinish,function,511,514,511-514,testing function,investigate,file-not-in-coverage-json,0,4,0.00%,False,False,,"def pytest_sessionfinish(session, exitstatus):
    """"""Print summary after all tests complete.""""""
    if exitstatus == 0:
        print_preflight_summary()"
tests/infrastructure/test_schema_fix.py,MockConfig,class,11,14,11-14,general purpose,investigate,file-not-in-coverage-json,0,4,0.00%,False,False,,"class MockConfig:
    WEAVIATE_HNSW_EF_CONSTRUCTION = 128
    WEAVIATE_HNSW_MAX_CONNECTIONS = 32
    WEAVIATE_HNSW_DISTANCE_METRIC = 'cosine'"
tests/infrastructure/test_schema_fix.py,test_schema_manager,function,16,52,16-52,testing function,investigate,file-not-in-coverage-json,0,37,0.00%,False,False,,"def test_schema_manager():
    """"""Tests that the SchemaManager can create the HNSW configuration correctly.""""""
    
    # Importar las clases necesarias
    from weaviate.classes.config import Configure, Property, DataType
    from weaviate.collections.classes.config_vectorizers import VectorDistances
    
    # Simulate the SchemaManager logic
    hnsw_distance_metric = 'cosine'
    
    # Convert string distance metric to VectorDistances enum (our fix)
    distance_metric_map = {
        'cosine': VectorDistances.COSINE,
        'l2': VectorDistances.L2_SQUARED,
        'dot': VectorDistances.DOT,
        'hamming': VectorDistances.HAMMING,
        'manhattan': VectorDistances.MANHATTAN,
    }
    
    # Get the distance metric from config, default to COSINE if not found
    distance_metric = distance_metric_map.get(hnsw_distance_metric.lower(), VectorDistances.COSINE)
    
    # Try to create the HNSW configuration
    try:
        hnsw_config = Configure.VectorIndex.hnsw(
         ... [truncated]"
tests/infrastructure/test_schema_fix.py,test_contraste_con_error,function,54,70,54-70,testing function,investigate,file-not-in-coverage-json,0,17,0.00%,False,False,,"def test_contraste_con_error():
    """"""Shows what happens with the original (broken) code.""""""
    
    from weaviate.classes.config import Configure
    
    try:
        # This is what caused the original error
        hnsw_config = Configure.VectorIndex.hnsw(
            distance_metric='cosine',  # String en lugar de enum
            ef_construction=128,
            max_connections=32,
        )
        print(""❌ THIS SHOULD NOT WORK: The string-based code succeeded (unexpected!)"")
        return False
    except Exception as e:
        print(f""✅ CONFIRMED: The original string-based code fails as expected: {type(e).__name__}"")
        return True"
tests/infrastructure/test_volumes.py,VolumeConfig,class,44,104,44-104,general purpose,investigate,file-not-in-coverage-json,0,61,0.00%,False,False,,"class VolumeConfig:
    """"""Configuration for volume paths and fallbacks.""""""

    def __init__(self):
        """"""Load configuration from environment.""""""
        # Load .env file
        env_path = Path(__file__).parents[2] / '.env'
        if env_path.exists():
            load_dotenv(env_path)

        self.env_path = env_path
        self.project_root = Path(__file__).parents[2]

        # Load external volumes from EXTERNAL_VOLUMES env var
        self.volumes = self._load_external_volumes()

        libros_config = next((vol for vol in self.volumes if vol.get('name') == 'Libros'), None)
        if libros_config:
            self.host_libros_dir = libros_config['primary']
            self.fallback_libros_dir = Path(libros_config['fallback'])
        else:
            self.host_libros_dir = os.getenv(""HOST_LIBROS_DIR"", ""/mnt/resources/Libros"")
            self.fallback_libros_dir = Path(
                self.project_root / os.getenv(""FALLBACK_LIBROS_DIR"", ""data/libros-fallback"")
     ... [truncated]"
tests/infrastructure/test_volumes.py,VolumeConfig.__init__,method,47,68,47-68,initialization/setup,investigate,file-not-in-coverage-json,0,22,0.00%,False,True,,"def __init__(self):
        """"""Load configuration from environment.""""""
        # Load .env file
        env_path = Path(__file__).parents[2] / '.env'
        if env_path.exists():
            load_dotenv(env_path)

        self.env_path = env_path
        self.project_root = Path(__file__).parents[2]

        # Load external volumes from EXTERNAL_VOLUMES env var
        self.volumes = self._load_external_volumes()

        libros_config = next((vol for vol in self.volumes if vol.get('name') == 'Libros'), None)
        if libros_config:
            self.host_libros_dir = libros_config['primary']
            self.fallback_libros_dir = Path(libros_config['fallback'])
        else:
            self.host_libros_dir = os.getenv(""HOST_LIBROS_DIR"", ""/mnt/resources/Libros"")
            self.fallback_libros_dir = Path(
                self.project_root / os.getenv(""FALLBACK_LIBROS_DIR"", ""data/libros-fallback"")
            )"
tests/infrastructure/test_volumes.py,VolumeConfig._load_external_volumes,method,70,104,70-104,general purpose,investigate,file-not-in-coverage-json,0,35,0.00%,False,False,,"def _load_external_volumes(self) -> List[Dict[str, str]]:
        """"""
        Load external volumes configuration from EXTERNAL_VOLUMES env var.

        Returns:
            List of volume configurations with 'name', 'primary', 'fallback', 'mount'
        """"""
        config_str = os.getenv(""EXTERNAL_VOLUMES"", """")

        if not config_str:
            libros_primary = os.getenv(""HOST_LIBROS_DIR"", ""/mnt/resources/Libros"")
            libros_fallback = os.getenv(""FALLBACK_LIBROS_DIR"", ""data/libros-fallback"")
            return [{
                ""name"": ""Libros"",
                ""primary"": libros_primary,
                ""fallback"": str(self.project_root / libros_fallback),
                ""mount"": ""/mnt/resources/Libros""
            }]

        try:
            volumes = json.loads(config_str)
            if not isinstance(volumes, list):
                print(f""ERROR: EXTERNAL_VOLUMES must be a JSON array, got: {type(volumes)}"")
                return []

            # Resolve relati... [truncated]"
tests/infrastructure/test_volumes.py,VolumeChecker,class,111,242,111-242,validation/checking,investigate,file-not-in-coverage-json,0,132,0.00%,False,False,,"class VolumeChecker:
    """"""Handles volume verification and fallback setup.""""""

    def __init__(self, config: VolumeConfig):
        """"""Initialize with configuration.""""""
        self.config = config

    def check_volume_accessible(self, path: str, timeout: int = 2) -> bool:
        """"""
        Check if a volume path is accessible.

        Args:
            path: Path to check
            timeout: Timeout in seconds for the check

        Returns:
            True if accessible, False otherwise
        """"""
        try:
            # Use timeout command to avoid hanging on I/O errors
            result = subprocess.run(
                ['timeout', str(timeout), 'ls', path],
                capture_output=True,
                timeout=timeout + 1,  # Extra second for subprocess timeout
            )
            return result.returncode == 0
        except (subprocess.TimeoutExpired, FileNotFoundError):
            return False

    def setup_fallback_directory(
        self,
        fa... [truncated]"
tests/infrastructure/test_volumes.py,VolumeChecker.__init__,method,114,116,114-116,initialization/setup,investigate,file-not-in-coverage-json,0,3,0.00%,False,True,,"def __init__(self, config: VolumeConfig):
        """"""Initialize with configuration.""""""
        self.config = config"
tests/infrastructure/test_volumes.py,VolumeChecker.check_volume_accessible,method,118,138,118-138,validation/checking,investigate,file-not-in-coverage-json,0,21,0.00%,False,False,,"def check_volume_accessible(self, path: str, timeout: int = 2) -> bool:
        """"""
        Check if a volume path is accessible.

        Args:
            path: Path to check
            timeout: Timeout in seconds for the check

        Returns:
            True if accessible, False otherwise
        """"""
        try:
            # Use timeout command to avoid hanging on I/O errors
            result = subprocess.run(
                ['timeout', str(timeout), 'ls', path],
                capture_output=True,
                timeout=timeout + 1,  # Extra second for subprocess timeout
            )
            return result.returncode == 0
        except (subprocess.TimeoutExpired, FileNotFoundError):
            return False"
tests/infrastructure/test_volumes.py,VolumeChecker.setup_fallback_directory,method,140,167,140-167,initialization/setup,investigate,file-not-in-coverage-json,0,28,0.00%,False,False,,"def setup_fallback_directory(
        self,
        fallback_path: Path,
        primary_path: str,
    ) -> None:
        """"""
        Create fallback directory with marker file.

        Args:
            fallback_path: Path to fallback directory
            primary_path: Path to the primary volume (for documentation)
        """"""
        # Create fallback directory
        fallback_path.mkdir(parents=True, exist_ok=True)

        # Create marker file
        marker_content = f""""""This is a fallback directory because the primary volume at:
  {primary_path}
was not accessible at container startup.

Timestamp: {datetime.now().isoformat()}

To restore primary volume:
1. Fix the mount issue (reconnect drive, fix I/O error, etc.)
2. Restart the container - it will automatically detect and use the primary volume
""""""
        marker_file = fallback_path / '.using-fallback'
        marker_file.write_text(marker_content)"
tests/infrastructure/test_volumes.py,VolumeChecker.mark_volume_available,method,169,179,169-179,validation/checking,investigate,file-not-in-coverage-json,0,11,0.00%,False,False,,"def mark_volume_available(self, path: str) -> None:
        """"""
        Mark a volume as available by creating a marker file.

        Args:
            path: Volume path to mark as available
        """"""
        volume_path = Path(path)
        volume_path.mkdir(parents=True, exist_ok=True)
        marker_file = volume_path / '.volume-available'
        marker_file.touch()"
tests/infrastructure/test_volumes.py,VolumeChecker.remove_fallback_marker,method,181,190,181-190,validation/checking,investigate,file-not-in-coverage-json,0,10,0.00%,False,False,,"def remove_fallback_marker(self, fallback_path: Path) -> None:
        """"""
        Remove fallback marker if it exists.

        Args:
            fallback_path: Path to fallback directory
        """"""
        marker_file = fallback_path / '.using-fallback'
        if marker_file.exists():
            marker_file.unlink()"
tests/infrastructure/test_volumes.py,VolumeChecker.check_and_setup_libros_volume,method,192,221,192-221,initialization/setup,investigate,file-not-in-coverage-json,0,30,0.00%,False,False,,"def check_and_setup_libros_volume(self, setup_fallback: bool = True) -> Tuple[str, bool]:
        """"""
        Check Libros volume and setup fallback if needed.

        Args:
            setup_fallback: Whether to create fallback directory if volume is not accessible

        Returns:
            Tuple of (active_path, is_primary)
        """"""
        primary_path = self.config.host_libros_dir
        fallback_path = self.config.fallback_libros_dir

        # Check if primary volume is accessible
        if self.check_volume_accessible(primary_path):
            # Mark as available
            self.mark_volume_available(primary_path)

            # Remove fallback marker if it exists
            if fallback_path.exists():
                self.remove_fallback_marker(fallback_path)

            return primary_path, True
        else:
            # Primary volume not accessible
            if setup_fallback:
                self.setup_fallback_directory(fallback_path, primary_path)
       ... [truncated]"
tests/infrastructure/test_volumes.py,VolumeChecker.update_env_file,method,223,242,223-242,data modification,investigate,file-not-in-coverage-json,0,20,0.00%,False,False,,"def update_env_file(self, active_libros_dir: str) -> None:
        """"""
        Update .env file with active volume path.

        Args:
            active_libros_dir: The active directory path to save
        """"""
        env_path = self.config.env_path

        if env_path.exists():
            # Update or add ACTIVE_LIBROS_DIR
            set_key(
                env_path,
                'ACTIVE_LIBROS_DIR',
                active_libros_dir,
                quote_mode='never'
            )
        else:
            # Create new .env file
            env_path.write_text(f'ACTIVE_LIBROS_DIR={active_libros_dir}\n')"
tests/infrastructure/test_volumes.py,volume_config,function,250,252,250-252,general purpose,investigate,file-not-in-coverage-json,0,3,0.00%,False,False,pytest.fixture,"def volume_config():
    """"""Provide volume configuration.""""""
    return VolumeConfig()"
tests/infrastructure/test_volumes.py,volume_checker,function,256,258,256-258,validation/checking,investigate,file-not-in-coverage-json,0,3,0.00%,False,False,pytest.fixture,"def volume_checker(volume_config):
    """"""Provide volume checker instance.""""""
    return VolumeChecker(volume_config)"
tests/infrastructure/test_volumes.py,setup_fallback,function,262,264,262-264,initialization/setup,investigate,file-not-in-coverage-json,0,3,0.00%,False,False,pytest.fixture,"def setup_fallback(request):
    """"""Determine if fallback setup should be performed.""""""
    return request.config.getoption('--setup-fallback', default=False)"
tests/infrastructure/test_volumes.py,TestVolumeAccessibility,class,271,298,271-298,testing function,investigate,file-not-in-coverage-json,0,28,0.00%,False,False,,"class TestVolumeAccessibility:
    """"""Tests for volume accessibility checks.""""""

    def test_libros_volume_check(self, volume_checker, volume_config):
        """"""Test that we can check if Libros volume is accessible.""""""
        result = volume_checker.check_volume_accessible(
            volume_config.host_libros_dir
        )

        # Result should be a boolean
        assert isinstance(result, bool)

        # Print result for visibility
        if result:
            print(f""\n✓ Libros volume is accessible: {volume_config.host_libros_dir}"")
        else:
            print(f""\n⚠ Libros volume is NOT accessible: {volume_config.host_libros_dir}"")

    def test_volume_timeout_handling(self, volume_checker):
        """"""Test that volume checks handle timeouts properly.""""""
        # This should timeout quickly for non-existent paths
        result = volume_checker.check_volume_accessible(
            '/definitely/does/not/exist/path/12345',
            timeout=1
        )

        # Sho... [truncated]"
tests/infrastructure/test_volumes.py,TestVolumeAccessibility.test_libros_volume_check,method,274,287,274-287,testing function,investigate,file-not-in-coverage-json,0,14,0.00%,False,False,,"def test_libros_volume_check(self, volume_checker, volume_config):
        """"""Test that we can check if Libros volume is accessible.""""""
        result = volume_checker.check_volume_accessible(
            volume_config.host_libros_dir
        )

        # Result should be a boolean
        assert isinstance(result, bool)

        # Print result for visibility
        if result:
            print(f""\n✓ Libros volume is accessible: {volume_config.host_libros_dir}"")
        else:
            print(f""\n⚠ Libros volume is NOT accessible: {volume_config.host_libros_dir}"")"
tests/infrastructure/test_volumes.py,TestVolumeAccessibility.test_volume_timeout_handling,method,289,298,289-298,testing function,investigate,file-not-in-coverage-json,0,10,0.00%,False,False,,"def test_volume_timeout_handling(self, volume_checker):
        """"""Test that volume checks handle timeouts properly.""""""
        # This should timeout quickly for non-existent paths
        result = volume_checker.check_volume_accessible(
            '/definitely/does/not/exist/path/12345',
            timeout=1
        )

        # Should return False (not raise an exception)
        assert result is False"
tests/infrastructure/test_volumes.py,TestFallbackSetup,class,301,350,301-350,testing function,investigate,file-not-in-coverage-json,0,50,0.00%,False,False,,"class TestFallbackSetup:
    """"""Tests for fallback directory setup.""""""

    def test_fallback_directory_creation(self, volume_checker, volume_config, tmp_path):
        """"""Test that fallback directory is created correctly.""""""
        # Use tmp_path for testing
        test_fallback = tmp_path / 'test-fallback'
        test_primary = '/mnt/test/primary'

        # Setup fallback
        volume_checker.setup_fallback_directory(test_fallback, test_primary)

        # Verify directory was created
        assert test_fallback.exists()
        assert test_fallback.is_dir()

        # Verify marker file was created
        marker_file = test_fallback / '.using-fallback'
        assert marker_file.exists()

        # Verify marker content
        content = marker_file.read_text()
        assert test_primary in content
        assert 'fallback directory' in content.lower()

    def test_volume_marker_creation(self, volume_checker, tmp_path):
        """"""Test that volume available marker is creat... [truncated]"
tests/infrastructure/test_volumes.py,TestFallbackSetup.test_fallback_directory_creation,method,304,324,304-324,testing function,investigate,file-not-in-coverage-json,0,21,0.00%,False,False,,"def test_fallback_directory_creation(self, volume_checker, volume_config, tmp_path):
        """"""Test that fallback directory is created correctly.""""""
        # Use tmp_path for testing
        test_fallback = tmp_path / 'test-fallback'
        test_primary = '/mnt/test/primary'

        # Setup fallback
        volume_checker.setup_fallback_directory(test_fallback, test_primary)

        # Verify directory was created
        assert test_fallback.exists()
        assert test_fallback.is_dir()

        # Verify marker file was created
        marker_file = test_fallback / '.using-fallback'
        assert marker_file.exists()

        # Verify marker content
        content = marker_file.read_text()
        assert test_primary in content
        assert 'fallback directory' in content.lower()"
tests/infrastructure/test_volumes.py,TestFallbackSetup.test_volume_marker_creation,method,326,335,326-335,testing function,investigate,file-not-in-coverage-json,0,10,0.00%,False,False,,"def test_volume_marker_creation(self, volume_checker, tmp_path):
        """"""Test that volume available marker is created.""""""
        test_volume = tmp_path / 'test-volume'

        # Mark volume as available
        volume_checker.mark_volume_available(str(test_volume))

        # Verify marker was created
        marker_file = test_volume / '.volume-available'
        assert marker_file.exists()"
tests/infrastructure/test_volumes.py,TestFallbackSetup.test_fallback_marker_removal,method,337,350,337-350,testing function,investigate,file-not-in-coverage-json,0,14,0.00%,False,False,,"def test_fallback_marker_removal(self, volume_checker, tmp_path):
        """"""Test that fallback marker is removed correctly.""""""
        test_fallback = tmp_path / 'test-fallback'
        test_fallback.mkdir()

        # Create fallback marker
        marker_file = test_fallback / '.using-fallback'
        marker_file.write_text('test marker')

        # Remove marker
        volume_checker.remove_fallback_marker(test_fallback)

        # Verify marker was removed
        assert not marker_file.exists()"
tests/infrastructure/test_volumes.py,TestVolumeIntegration,class,353,438,353-438,testing function,investigate,file-not-in-coverage-json,0,86,0.00%,False,False,,"class TestVolumeIntegration:
    """"""Integration tests for full volume check and setup workflow.""""""

    def test_libros_volume_with_fallback_setup(
        self,
        volume_checker,
        volume_config,
        setup_fallback,
    ):
        """"""Test Libros volume check and setup fallback if needed.""""""
        # Check and setup
        active_path, is_primary = volume_checker.check_and_setup_libros_volume(
            setup_fallback=setup_fallback
        )

        # Verify we got valid results
        assert active_path is not None
        assert isinstance(is_primary, bool)

        # Update .env file with active path
        if setup_fallback:
            volume_checker.update_env_file(active_path)

        # Print summary
        print(""\n"" + ""="" * 68)
        print(""Volume Check Summary"")
        print(""="" * 68)
        print()

        if is_primary:
            print(""✓ All volumes are accessible"")
            print()
            print(""Primary volumes in use:"")
          ... [truncated]"
tests/infrastructure/test_volumes.py,TestVolumeIntegration.test_libros_volume_with_fallback_setup,method,356,407,356-407,testing function,investigate,file-not-in-coverage-json,0,52,0.00%,False,False,,"def test_libros_volume_with_fallback_setup(
        self,
        volume_checker,
        volume_config,
        setup_fallback,
    ):
        """"""Test Libros volume check and setup fallback if needed.""""""
        # Check and setup
        active_path, is_primary = volume_checker.check_and_setup_libros_volume(
            setup_fallback=setup_fallback
        )

        # Verify we got valid results
        assert active_path is not None
        assert isinstance(is_primary, bool)

        # Update .env file with active path
        if setup_fallback:
            volume_checker.update_env_file(active_path)

        # Print summary
        print(""\n"" + ""="" * 68)
        print(""Volume Check Summary"")
        print(""="" * 68)
        print()

        if is_primary:
            print(""✓ All volumes are accessible"")
            print()
            print(""Primary volumes in use:"")
            print(f""  - Libros: {active_path}"")
        else:
            print(""⚠ Using fallback directories"" if ... [truncated]"
tests/infrastructure/test_volumes.py,TestVolumeIntegration.test_env_file_update,method,409,438,409-438,testing function,investigate,file-not-in-coverage-json,0,30,0.00%,False,False,,"def test_env_file_update(self, volume_checker, tmp_path):
        """"""Test that .env file is updated correctly.""""""
        # Create temporary config with test .env path
        test_env = tmp_path / '.env'
        test_config = VolumeConfig()
        test_config.env_path = test_env

        test_checker = VolumeChecker(test_config)

        # Update env file
        test_path = '/test/path/libros'
        test_checker.update_env_file(test_path)

        # Verify file was created
        assert test_env.exists()

        # Verify content
        content = test_env.read_text()
        assert 'ACTIVE_LIBROS_DIR' in content
        assert test_path in content

        # Update again with different path
        new_path = '/new/test/path'
        test_checker.update_env_file(new_path)

        # Verify it was updated (not duplicated)
        content = test_env.read_text()
        assert content.count('ACTIVE_LIBROS_DIR') == 1
        assert new_path in content
        assert test_path not in... [truncated]"
tests/integration/diagnostics/test_embedding_issue.py,_connect_client,function,20,25,20-25,general purpose,investigate,file-not-in-coverage-json,0,6,0.00%,False,False,,"def _connect_client():
    return weaviate.connect_to_local(
        host=""localhost"",
        port=8080,
        grpc_port=50051,
    )"
